day,time,tidal_range
25-Sep-19,1:59:59,-0.0377
25-Sep-19,2:59:59,-0.1919
25-Sep-19,3:59:59,-0.3036
25-Sep-19,4:59:59,-0.3451
25-Sep-19,5:59:59,-0.3032
25-Sep-19,6:59:59,-0.183
25-Sep-19,7:59:59,-0.0096
25-Sep-19,8:59:59,0.1758
25-Sep-19,9:59:59,0.3251
25-Sep-19,10:59:59,0.3979
25-Sep-19,11:59:59,0.3736
25-Sep-19,12:59:59,0.2585
25-Sep-19,13:59:59,0.0819
25-Sep-19,14:59:59,-0.1127
25-Sep-19,15:59:59,-0.2794
25-Sep-19,16:59:59,-0.3798
25-Sep-19,17:59:59,-0.3897
25-Sep-19,18:59:59,-0.3049
25-Sep-19,19:59:59,-0.1436
25-Sep-19,20:59:59,0.055
25-Sep-19,21:59:59,0.2391
25-Sep-19,22:59:59,0.3583
25-Sep-19,23:59:59,0.3796
26-Sep-19,0:59:59,0.2971
26-Sep-19,1:59:59,0.1334
26-Sep-19,2:59:59,-0.0685
26-Sep-19,3:59:59,-0.2575
26-Sep-19,4:59:59,-0.3867
26-Sep-19,5:59:59,-0.423
26-Sep-19,6:59:59,-0.3537
26-Sep-19,7:59:59,-0.1906
26-Sep-19,8:59:59,0.0297
26-Sep-19,9:59:59,0.2532
26-Sep-19,10:59:59,0.4212
26-Sep-19,11:59:59,0.4881
26-Sep-19,12:59:59,0.4352
26-Sep-19,13:59:59,0.2759
26-Sep-19,14:59:59,0.051
26-Sep-19,15:59:59,-0.1841
26-Sep-19,16:59:59,-0.3735
26-Sep-19,17:59:59,-0.4727
26-Sep-19,18:59:59,-0.4579
26-Sep-19,19:59:59,-0.331
26-Sep-19,20:59:59,-0.1218
26-Sep-19,21:59:59,0.1174
26-Sep-19,22:59:59,0.3235
26-Sep-19,23:59:59,0.4406
27-Sep-19,0:59:59,0.4365
27-Sep-19,1:59:59,0.3128
27-Sep-19,2:59:59,0.1033
27-Sep-19,3:59:59,-0.1366
27-Sep-19,4:59:59,-0.3459
27-Sep-19,5:59:59,-0.4719
27-Sep-19,6:59:59,-0.4817
27-Sep-19,7:59:59,-0.3689
27-Sep-19,8:59:59,-0.1567
27-Sep-19,9:59:59,0.1052
27-Sep-19,10:59:59,0.351
27-Sep-19,11:59:59,0.5159
27-Sep-19,12:59:59,0.555
27-Sep-19,13:59:59,0.4571
27-Sep-19,14:59:59,0.2478
27-Sep-19,15:59:59,-0.0197
27-Sep-19,16:59:59,-0.279
27-Sep-19,17:59:59,-0.4684
27-Sep-19,18:59:59,-0.5434
27-Sep-19,19:59:59,-0.4863
27-Sep-19,20:59:59,-0.3102
27-Sep-19,21:59:59,-0.0579
27-Sep-19,22:59:59,0.2062
27-Sep-19,23:59:59,0.4122
28-Sep-19,0:59:59,0.5042
28-Sep-19,1:59:59,0.4574
28-Sep-19,2:59:59,0.2853
28-Sep-19,3:59:59,0.0349
28-Sep-19,4:59:59,-0.2278
28-Sep-19,5:59:59,-0.4358
28-Sep-19,6:59:59,-0.5365
28-Sep-19,7:59:59,-0.5033
28-Sep-19,8:59:59,-0.3407
28-Sep-19,9:59:59,-0.0851
28-Sep-19,10:59:59,0.2019
28-Sep-19,11:59:59,0.4471
28-Sep-19,12:59:59,0.5857
28-Sep-19,13:59:59,0.5799
28-Sep-19,14:59:59,0.4307
28-Sep-19,15:59:59,0.1772
28-Sep-19,16:59:59,-0.1157
28-Sep-19,17:59:59,-0.3757
28-Sep-19,18:59:59,-0.5409
28-Sep-19,19:59:59,-0.5733
28-Sep-19,20:59:59,-0.4659
28-Sep-19,21:59:59,-0.245
28-Sep-19,22:59:59,0.0344
28-Sep-19,23:59:59,0.3005
29-Sep-19,0:59:59,0.4827
29-Sep-19,1:59:59,0.5315
29-Sep-19,2:59:59,0.4344
29-Sep-19,3:59:59,0.2185
29-Sep-19,4:59:59,-0.0573
29-Sep-19,5:59:59,-0.3206
29-Sep-19,6:59:59,-0.5044
29-Sep-19,7:59:59,-0.5626
29-Sep-19,8:59:59,-0.4796
29-Sep-19,9:59:59,-0.2728
29-Sep-19,10:59:59,0.0094
29-Sep-19,11:59:59,0.2978
29-Sep-19,12:59:59,0.5184
29-Sep-19,13:59:59,0.6124
29-Sep-19,14:59:59,0.5542
29-Sep-19,15:59:59,0.3592
29-Sep-19,16:59:59,0.0787
29-Sep-19,17:59:59,-0.2156
29-Sep-19,18:59:59,-0.4513
29-Sep-19,19:59:59,-0.573
29-Sep-19,20:59:59,-0.5538
29-Sep-19,21:59:59,-0.4
29-Sep-19,22:59:59,-0.1498
29-Sep-19,23:59:59,0.134
30-Sep-19,0:59:59,0.378
30-Sep-19,1:59:59,0.5174
30-Sep-19,2:59:59,0.5146
30-Sep-19,3:59:59,0.3712
30-Sep-19,4:59:59,0.1271
30-Sep-19,5:59:59,-0.1516
30-Sep-19,6:59:59,-0.392
30-Sep-19,7:59:59,-0.5338
30-Sep-19,8:59:59,-0.5421
30-Sep-19,9:59:59,-0.4143
30-Sep-19,10:59:59,-0.1798
30-Sep-19,11:59:59,0.1054
30-Sep-19,12:59:59,0.3705
30-Sep-19,13:59:59,0.547
30-Sep-19,14:59:59,0.5879
30-Sep-19,15:59:59,0.482
30-Sep-19,16:59:59,0.2575
30-Sep-19,17:59:59,-0.0262
30-Sep-19,18:59:59,-0.2966
30-Sep-19,19:59:59,-0.488
30-Sep-19,20:59:59,-0.5565
30-Sep-19,21:59:59,-0.4888
30-Sep-19,22:59:59,-0.3032
30-Sep-19,23:59:59,-0.0461
1-Oct-19,0:59:59,0.218
1-Oct-19,1:59:59,0.4207
1-Oct-19,2:59:59,0.5082
1-Oct-19,3:59:59,0.4572
1-Oct-19,4:59:59,0.2824
1-Oct-19,5:59:59,0.0324
1-Oct-19,6:59:59,-0.2255
1-Oct-19,7:59:59,-0.4247
1-Oct-19,8:59:59,-0.5162
1-Oct-19,9:59:59,-0.4789
1-Oct-19,10:59:59,-0.322
1-Oct-19,11:59:59,-0.0829
1-Oct-19,12:59:59,0.1805
1-Oct-19,13:59:59,0.4026
1-Oct-19,14:59:59,0.5258
1-Oct-19,15:59:59,0.5169
1-Oct-19,16:59:59,0.3784
1-Oct-19,17:59:59,0.1476
1-Oct-19,18:59:59,-0.1144
1-Oct-19,19:59:59,-0.341
1-Oct-19,20:59:59,-0.478
1-Oct-19,21:59:59,-0.4958
1-Oct-19,22:59:59,-0.3935
1-Oct-19,23:59:59,-0.1978
2-Oct-19,0:59:59,0.0429
2-Oct-19,1:59:59,0.2682
2-Oct-19,2:59:59,0.4203
2-Oct-19,3:59:59,0.4587
2-Oct-19,4:59:59,0.3736
2-Oct-19,5:59:59,0.1893
2-Oct-19,6:59:59,-0.0432
2-Oct-19,7:59:59,-0.2618
2-Oct-19,8:59:59,-0.411
2-Oct-19,9:59:59,-0.4559
2-Oct-19,10:59:59,-0.3877
2-Oct-19,11:59:59,-0.2241
2-Oct-19,12:59:59,-0.0045
2-Oct-19,13:59:59,0.2179
2-Oct-19,14:59:59,0.3874
2-Oct-19,15:59:59,0.4596
2-Oct-19,16:59:59,0.4152
2-Oct-19,17:59:59,0.2661
2-Oct-19,18:59:59,0.0528
2-Oct-19,19:59:59,-0.168
2-Oct-19,20:59:59,-0.3408
2-Oct-19,21:59:59,-0.4258
2-Oct-19,22:59:59,-0.4062
2-Oct-19,23:59:59,-0.2901
3-Oct-19,0:59:59,-0.1069
3-Oct-19,1:59:59,0.0988
3-Oct-19,2:59:59,0.2763
3-Oct-19,3:59:59,0.3802
3-Oct-19,4:59:59,0.383
3-Oct-19,5:59:59,0.2849
3-Oct-19,6:59:59,0.1138
3-Oct-19,7:59:59,-0.083
3-Oct-19,8:59:59,-0.2535
3-Oct-19,9:59:59,-0.3559
3-Oct-19,10:59:59,-0.3681
3-Oct-19,11:59:59,-0.2905
3-Oct-19,12:59:59,-0.143
3-Oct-19,13:59:59,0.0387
3-Oct-19,14:59:59,0.2108
3-Oct-19,15:59:59,0.3301
3-Oct-19,16:59:59,0.365
3-Oct-19,17:59:59,0.3059
3-Oct-19,18:59:59,0.1689
3-Oct-19,19:59:59,-0.0083
3-Oct-19,20:59:59,-0.1788
3-Oct-19,21:59:59,-0.3004
3-Oct-19,22:59:59,-0.3464
3-Oct-19,23:59:59,-0.3097
4-Oct-19,0:59:59,-0.2018
4-Oct-19,1:59:59,-0.0487
4-Oct-19,2:59:59,0.1135
4-Oct-19,3:59:59,0.2457
4-Oct-19,4:59:59,0.3146
4-Oct-19,5:59:59,0.3022
4-Oct-19,6:59:59,0.2128
4-Oct-19,7:59:59,0.0723
4-Oct-19,8:59:59,-0.0805
4-Oct-19,9:59:59,-0.206
4-Oct-19,10:59:59,-0.2752
4-Oct-19,11:59:59,-0.2753
4-Oct-19,12:59:59,-0.2099
4-Oct-19,13:59:59,-0.0959
4-Oct-19,14:59:59,0.0398
4-Oct-19,15:59:59,0.1647
4-Oct-19,16:59:59,0.2473
4-Oct-19,17:59:59,0.2651
4-Oct-19,18:59:59,0.213
4-Oct-19,19:59:59,0.1055
4-Oct-19,20:59:59,-0.0275
4-Oct-19,21:59:59,-0.1506
4-Oct-19,22:59:59,-0.2344
4-Oct-19,23:59:59,-0.2617
5-Oct-19,0:59:59,-0.2295
5-Oct-19,1:59:59,-0.1466
5-Oct-19,2:59:59,-0.0314
5-Oct-19,3:59:59,0.0905
5-Oct-19,4:59:59,0.1908
5-Oct-19,5:59:59,0.2444
5-Oct-19,6:59:59,0.2376
5-Oct-19,7:59:59,0.1735
5-Oct-19,8:59:59,0.0711
5-Oct-19,9:59:59,-0.0412
5-Oct-19,10:59:59,-0.1354
5-Oct-19,11:59:59,-0.1916
5-Oct-19,12:59:59,-0.2006
5-Oct-19,13:59:59,-0.1636
5-Oct-19,14:59:59,-0.0899
5-Oct-19,15:59:59,0.004
5-Oct-19,16:59:59,0.0958
5-Oct-19,17:59:59,0.162
5-Oct-19,18:59:59,0.1838
5-Oct-19,19:59:59,0.1551
5-Oct-19,20:59:59,0.0843
5-Oct-19,21:59:59,-0.0083
5-Oct-19,22:59:59,-0.0981
5-Oct-19,23:59:59,-0.1645
6-Oct-19,0:59:59,-0.1944
6-Oct-19,1:59:59,-0.1828
6-Oct-19,2:59:59,-0.132
6-Oct-19,3:59:59,-0.0509
6-Oct-19,4:59:59,0.0445
6-Oct-19,5:59:59,0.1325
6-Oct-19,6:59:59,0.1912
6-Oct-19,7:59:59,0.2056
6-Oct-19,8:59:59,0.1731
6-Oct-19,9:59:59,0.1044
6-Oct-19,10:59:59,0.0183
6-Oct-19,11:59:59,-0.0647
6-Oct-19,12:59:59,-0.1284
6-Oct-19,13:59:59,-0.1616
6-Oct-19,14:59:59,-0.1587
6-Oct-19,15:59:59,-0.12
6-Oct-19,16:59:59,-0.0529
6-Oct-19,17:59:59,0.0267
6-Oct-19,18:59:59,0.0975
6-Oct-19,19:59:59,0.1393
6-Oct-19,20:59:59,0.1404
6-Oct-19,21:59:59,0.1016
6-Oct-19,22:59:59,0.0348
6-Oct-19,23:59:59,-0.0426
7-Oct-19,0:59:59,-0.1128
7-Oct-19,1:59:59,-0.1612
7-Oct-19,2:59:59,-0.1769
7-Oct-19,3:59:59,-0.1535
7-Oct-19,4:59:59,-0.0921
7-Oct-19,5:59:59,-0.0034
7-Oct-19,6:59:59,0.0925
7-Oct-19,7:59:59,0.1712
7-Oct-19,8:59:59,0.2123
7-Oct-19,9:59:59,0.206
7-Oct-19,10:59:59,0.156
7-Oct-19,11:59:59,0.0756
7-Oct-19,12:59:59,-0.017
7-Oct-19,13:59:59,-0.1031
7-Oct-19,14:59:59,-0.1656
7-Oct-19,15:59:59,-0.1907
7-Oct-19,16:59:59,-0.1708
7-Oct-19,17:59:59,-0.1087
7-Oct-19,18:59:59,-0.0198
7-Oct-19,19:59:59,0.0716
7-Oct-19,20:59:59,0.1394
7-Oct-19,21:59:59,0.1649
7-Oct-19,22:59:59,0.1428
7-Oct-19,23:59:59,0.0805
8-Oct-19,0:59:59,-0.0057
8-Oct-19,1:59:59,-0.0957
8-Oct-19,2:59:59,-0.169
8-Oct-19,3:59:59,-0.2068
8-Oct-19,4:59:59,-0.1961
8-Oct-19,5:59:59,-0.1339
8-Oct-19,6:59:59,-0.0313
8-Oct-19,7:59:59,0.0872
8-Oct-19,8:59:59,0.1907
8-Oct-19,9:59:59,0.2521
8-Oct-19,10:59:59,0.2563
8-Oct-19,11:59:59,0.2037
8-Oct-19,12:59:59,0.1079
8-Oct-19,13:59:59,-0.0093
8-Oct-19,14:59:59,-0.1228
8-Oct-19,15:59:59,-0.2079
8-Oct-19,16:59:59,-0.2441
8-Oct-19,17:59:59,-0.2205
8-Oct-19,18:59:59,-0.1413
8-Oct-19,19:59:59,-0.0267
8-Oct-19,20:59:59,0.0912
8-Oct-19,21:59:59,0.1792
8-Oct-19,22:59:59,0.2136
8-Oct-19,23:59:59,0.1867
9-Oct-19,0:59:59,0.1073
9-Oct-19,1:59:59,-0.0038
9-Oct-19,2:59:59,-0.1198
9-Oct-19,3:59:59,-0.2125
9-Oct-19,4:59:59,-0.2571
9-Oct-19,5:59:59,-0.238
9-Oct-19,6:59:59,-0.1542
9-Oct-19,7:59:59,-0.0231
9-Oct-19,8:59:59,0.1227
9-Oct-19,9:59:59,0.2443
9-Oct-19,10:59:59,0.3096
9-Oct-19,11:59:59,0.3022
9-Oct-19,12:59:59,0.2255
9-Oct-19,13:59:59,0.0989
9-Oct-19,14:59:59,-0.0481
9-Oct-19,15:59:59,-0.1823
9-Oct-19,16:59:59,-0.2729
9-Oct-19,17:59:59,-0.2973
9-Oct-19,18:59:59,-0.2473
9-Oct-19,19:59:59,-0.1342
9-Oct-19,20:59:59,0.0121
9-Oct-19,21:59:59,0.1509
9-Oct-19,22:59:59,0.2433
9-Oct-19,23:59:59,0.2648
10-Oct-19,0:59:59,0.2114
10-Oct-19,1:59:59,0.0989
10-Oct-19,2:59:59,-0.0432
10-Oct-19,3:59:59,-0.1796
10-Oct-19,4:59:59,-0.2762
10-Oct-19,5:59:59,-0.3063
10-Oct-19,6:59:59,-0.2576
10-Oct-19,7:59:59,-0.137
10-Oct-19,8:59:59,0.0275
10-Oct-19,9:59:59,0.1935
10-Oct-19,10:59:59,0.3163
10-Oct-19,11:59:59,0.3631
10-Oct-19,12:59:59,0.3222
10-Oct-19,13:59:59,0.2056
10-Oct-19,14:59:59,0.0428
10-Oct-19,15:59:59,-0.1273
10-Oct-19,16:59:59,-0.2653
10-Oct-19,17:59:59,-0.3386
10-Oct-19,18:59:59,-0.3282
10-Oct-19,19:59:59,-0.235
10-Oct-19,20:59:59,-0.0816
10-Oct-19,21:59:59,0.0909
10-Oct-19,22:59:59,0.2346
10-Oct-19,23:59:59,0.3097
11-Oct-19,0:59:59,0.2965
11-Oct-19,1:59:59,0.2005
11-Oct-19,2:59:59,0.049
11-Oct-19,3:59:59,-0.1184
11-Oct-19,4:59:59,-0.2596
11-Oct-19,5:59:59,-0.3387
11-Oct-19,6:59:59,-0.3329
11-Oct-19,7:59:59,-0.2391
11-Oct-19,8:59:59,-0.0768
11-Oct-19,9:59:59,0.1143
11-Oct-19,10:59:59,0.2838
11-Oct-19,11:59:59,0.3853
11-Oct-19,12:59:59,0.3914
11-Oct-19,13:59:59,0.3012
11-Oct-19,14:59:59,0.1392
11-Oct-19,15:59:59,-0.0535
11-Oct-19,16:59:59,-0.2302
11-Oct-19,17:59:59,-0.3494
11-Oct-19,18:59:59,-0.3826
11-Oct-19,19:59:59,-0.3208
11-Oct-19,20:59:59,-0.1778
11-Oct-19,21:59:59,0.0103
11-Oct-19,22:59:59,0.1932
11-Oct-19,23:59:59,0.3201
12-Oct-19,0:59:59,0.356
12-Oct-19,1:59:59,0.2923
12-Oct-19,2:59:59,0.1481
12-Oct-19,3:59:59,-0.0367
12-Oct-19,4:59:59,-0.2138
12-Oct-19,5:59:59,-0.3384
12-Oct-19,6:59:59,-0.3785
12-Oct-19,7:59:59,-0.3214
12-Oct-19,8:59:59,-0.1774
12-Oct-19,9:59:59,0.0202
12-Oct-19,10:59:59,0.2213
12-Oct-19,11:59:59,0.3718
12-Oct-19,12:59:59,0.43
12-Oct-19,13:59:59,0.3797
12-Oct-19,14:59:59,0.2346
12-Oct-19,15:59:59,0.0335
12-Oct-19,16:59:59,-0.1725
12-Oct-19,17:59:59,-0.3335
12-Oct-19,18:59:59,-0.4117
12-Oct-19,19:59:59,-0.3885
12-Oct-19,20:59:59,-0.269
12-Oct-19,21:59:59,-0.0819
12-Oct-19,22:59:59,0.1251
12-Oct-19,23:59:59,0.2964
13-Oct-19,0:59:59,0.3848
13-Oct-19,1:59:59,0.3659
13-Oct-19,2:59:59,0.246
13-Oct-19,3:59:59,0.0595
13-Oct-19,4:59:59,-0.1428
13-Oct-19,5:59:59,-0.3081
13-Oct-19,6:59:59,-0.3949
13-Oct-19,7:59:59,-0.3808
13-Oct-19,8:59:59,-0.2671
13-Oct-19,9:59:59,-0.0792
13-Oct-19,10:59:59,0.1373
13-Oct-19,11:59:59,0.3262
13-Oct-19,12:59:59,0.4361
13-Oct-19,13:59:59,0.4354
13-Oct-19,14:59:59,0.3234
13-Oct-19,15:59:59,0.1301
13-Oct-19,16:59:59,-0.0935
13-Oct-19,17:59:59,-0.2908
13-Oct-19,18:59:59,-0.4142
13-Oct-19,19:59:59,-0.4355
13-Oct-19,20:59:59,-0.3502
13-Oct-19,21:59:59,-0.179
13-Oct-19,22:59:59,0.0362
13-Oct-19,23:59:59,0.2402
14-Oct-19,0:59:59,0.3785
14-Oct-19,1:59:59,0.4126
14-Oct-19,2:59:59,0.3333
14-Oct-19,3:59:59,0.1634
14-Oct-19,4:59:59,-0.0494
14-Oct-19,5:59:59,-0.2477
14-Oct-19,6:59:59,-0.3803
14-Oct-19,7:59:59,-0.4142
14-Oct-19,8:59:59,-0.3409
14-Oct-19,9:59:59,-0.1772
14-Oct-19,10:59:59,0.0382
14-Oct-19,11:59:59,0.2517
14-Oct-19,12:59:59,0.4071
14-Oct-19,13:59:59,0.461
14-Oct-19,14:59:59,0.3966
14-Oct-19,15:59:59,0.2299
14-Oct-19,16:59:59,0.0053
14-Oct-19,17:59:59,-0.2184
14-Oct-19,18:59:59,-0.3851
14-Oct-19,19:59:59,-0.4554
14-Oct-19,20:59:59,-0.4144
14-Oct-19,21:59:59,-0.2733
14-Oct-19,22:59:59,-0.0667
14-Oct-19,23:59:59,0.1545
15-Oct-19,0:59:59,0.3338
15-Oct-19,1:59:59,0.4231
15-Oct-19,2:59:59,0.3975
15-Oct-19,3:59:59,0.2641
15-Oct-19,4:59:59,0.0604
15-Oct-19,5:59:59,-0.1572
15-Oct-19,6:59:59,-0.3305
15-Oct-19,7:59:59,-0.4154
15-Oct-19,8:59:59,-0.3918
15-Oct-19,9:59:59,-0.2661
15-Oct-19,10:59:59,-0.0689
15-Oct-19,11:59:59,0.1522
15-Oct-19,12:59:59,0.3413
15-Oct-19,13:59:59,0.4481
15-Oct-19,14:59:59,0.4415
15-Oct-19,15:59:59,0.3207
15-Oct-19,16:59:59,0.1168
15-Oct-19,17:59:59,-0.1164
15-Oct-19,18:59:59,-0.3182
15-Oct-19,19:59:59,-0.4387
15-Oct-19,20:59:59,-0.4506
15-Oct-19,21:59:59,-0.354
15-Oct-19,22:59:59,-0.1738
15-Oct-19,23:59:59,0.046
16-Oct-19,0:59:59,0.2513
16-Oct-19,1:59:59,0.3898
16-Oct-19,2:59:59,0.4247
16-Oct-19,3:59:59,0.3456
16-Oct-19,4:59:59,0.1743
16-Oct-19,5:59:59,-0.0415
16-Oct-19,6:59:59,-0.2427
16-Oct-19,7:59:59,-0.3761
16-Oct-19,8:59:59,-0.4089
16-Oct-19,9:59:59,-0.3349
16-Oct-19,10:59:59,-0.1737
16-Oct-19,11:59:59,0.0351
16-Oct-19,12:59:59,0.2403
16-Oct-19,13:59:59,0.3901
16-Oct-19,14:59:59,0.4437
16-Oct-19,15:59:59,0.3842
16-Oct-19,16:59:59,0.2246
16-Oct-19,17:59:59,0.0065
16-Oct-19,18:59:59,-0.2127
16-Oct-19,19:59:59,-0.3764
16-Oct-19,20:59:59,-0.4453
16-Oct-19,21:59:59,-0.4057
16-Oct-19,22:59:59,-0.2702
16-Oct-19,23:59:59,-0.0733
17-Oct-19,0:59:59,0.1374
17-Oct-19,1:59:59,0.3108
17-Oct-19,2:59:59,0.403
17-Oct-19,3:59:59,0.3894
17-Oct-19,4:59:59,0.273
17-Oct-19,5:59:59,0.0855
17-Oct-19,6:59:59,-0.1211
17-Oct-19,7:59:59,-0.2908
17-Oct-19,8:59:59,-0.3798
17-Oct-19,9:59:59,-0.3677
17-Oct-19,10:59:59,-0.2603
17-Oct-19,11:59:59,-0.0859
17-Oct-19,12:59:59,0.1127
17-Oct-19,13:59:59,0.287
17-Oct-19,14:59:59,0.3927
17-Oct-19,15:59:59,0.4005
17-Oct-19,16:59:59,0.3055
17-Oct-19,17:59:59,0.1305
17-Oct-19,18:59:59,-0.0789
17-Oct-19,19:59:59,-0.2676
17-Oct-19,20:59:59,-0.3876
17-Oct-19,21:59:59,-0.4113
17-Oct-19,22:59:59,-0.3366
17-Oct-19,23:59:59,-0.1847
18-Oct-19,0:59:59,0.0067
18-Oct-19,1:59:59,0.1924
18-Oct-19,2:59:59,0.3279
18-Oct-19,3:59:59,0.3794
18-Oct-19,4:59:59,0.3332
18-Oct-19,5:59:59,0.201
18-Oct-19,6:59:59,0.0189
18-Oct-19,7:59:59,-0.1633
18-Oct-19,8:59:59,-0.2967
18-Oct-19,9:59:59,-0.3483
18-Oct-19,10:59:59,-0.3081
18-Oct-19,11:59:59,-0.1898
18-Oct-19,12:59:59,-0.0239
18-Oct-19,13:59:59,0.149
18-Oct-19,14:59:59,0.2872
18-Oct-19,15:59:59,0.3556
18-Oct-19,16:59:59,0.3347
18-Oct-19,17:59:59,0.2272
18-Oct-19,18:59:59,0.0595
18-Oct-19,19:59:59,-0.1243
18-Oct-19,20:59:59,-0.2762
18-Oct-19,21:59:59,-0.3582
18-Oct-19,22:59:59,-0.3528
18-Oct-19,23:59:59,-0.2651
19-Oct-19,0:59:59,-0.1188
19-Oct-19,1:59:59,0.0511
19-Oct-19,2:59:59,0.2056
19-Oct-19,3:59:59,0.3087
19-Oct-19,4:59:59,0.335
19-Oct-19,5:59:59,0.2774
19-Oct-19,6:59:59,0.1506
19-Oct-19,7:59:59,-0.011
19-Oct-19,8:59:59,-0.1635
19-Oct-19,9:59:59,-0.267
19-Oct-19,10:59:59,-0.2976
19-Oct-19,11:59:59,-0.2516
19-Oct-19,12:59:59,-0.144
19-Oct-19,13:59:59,-0.0024
19-Oct-19,14:59:59,0.1395
19-Oct-19,15:59:59,0.2479
19-Oct-19,16:59:59,0.2956
19-Oct-19,17:59:59,0.2681
19-Oct-19,18:59:59,0.1704
19-Oct-19,19:59:59,0.0266
19-Oct-19,20:59:59,-0.1252
19-Oct-19,21:59:59,-0.2455
19-Oct-19,22:59:59,-0.3049
19-Oct-19,23:59:59,-0.2918
20-Oct-19,0:59:59,-0.2126
20-Oct-19,1:59:59,-0.0876
20-Oct-19,2:59:59,0.0548
20-Oct-19,3:59:59,0.1834
20-Oct-19,4:59:59,0.269
20-Oct-19,5:59:59,0.2907
20-Oct-19,6:59:59,0.2422
20-Oct-19,7:59:59,0.1359
20-Oct-19,8:59:59,0.0003
20-Oct-19,9:59:59,-0.1284
20-Oct-19,10:59:59,-0.2179
20-Oct-19,11:59:59,-0.2489
20-Oct-19,12:59:59,-0.2182
20-Oct-19,13:59:59,-0.1367
20-Oct-19,14:59:59,-0.0248
20-Oct-19,15:59:59,0.092
20-Oct-19,16:59:59,0.1864
20-Oct-19,17:59:59,0.2344
20-Oct-19,18:59:59,0.2218
20-Oct-19,19:59:59,0.1497
20-Oct-19,20:59:59,0.0361
20-Oct-19,21:59:59,-0.0887
20-Oct-19,22:59:59,-0.1922
20-Oct-19,23:59:59,-0.2497
21-Oct-19,0:59:59,-0.2496
21-Oct-19,1:59:59,-0.1941
21-Oct-19,2:59:59,-0.0962
21-Oct-19,3:59:59,0.0239
21-Oct-19,4:59:59,0.1412
21-Oct-19,5:59:59,0.2294
21-Oct-19,6:59:59,0.2663
21-Oct-19,7:59:59,0.2415
21-Oct-19,8:59:59,0.1607
21-Oct-19,9:59:59,0.0454
21-Oct-19,10:59:59,-0.0745
21-Oct-19,11:59:59,-0.1703
21-Oct-19,12:59:59,-0.2219
21-Oct-19,13:59:59,-0.2212
21-Oct-19,14:59:59,-0.1709
21-Oct-19,15:59:59,-0.0827
21-Oct-19,16:59:59,0.0242
21-Oct-19,17:59:59,0.1249
21-Oct-19,18:59:59,0.1936
21-Oct-19,19:59:59,0.2105
21-Oct-19,20:59:59,0.1693
21-Oct-19,21:59:59,0.0806
21-Oct-19,22:59:59,-0.0317
21-Oct-19,23:59:59,-0.1383
22-Oct-19,0:59:59,-0.2136
22-Oct-19,1:59:59,-0.241
22-Oct-19,2:59:59,-0.2144
22-Oct-19,3:59:59,-0.1381
22-Oct-19,4:59:59,-0.0258
22-Oct-19,5:59:59,0.0996
22-Oct-19,6:59:59,0.2093
22-Oct-19,7:59:59,0.275
22-Oct-19,8:59:59,0.2783
22-Oct-19,9:59:59,0.2173
22-Oct-19,10:59:59,0.1076
22-Oct-19,11:59:59,-0.0231
22-Oct-19,12:59:59,-0.1443
22-Oct-19,13:59:59,-0.23
22-Oct-19,14:59:59,-0.2634
22-Oct-19,15:59:59,-0.2378
22-Oct-19,16:59:59,-0.1581
22-Oct-19,17:59:59,-0.0412
22-Oct-19,18:59:59,0.0851
22-Oct-19,19:59:59,0.1879
22-Oct-19,20:59:59,0.2385
22-Oct-19,21:59:59,0.2223
22-Oct-19,22:59:59,0.1436
22-Oct-19,23:59:59,0.0242
23-Oct-19,0:59:59,-0.1046
23-Oct-19,1:59:59,-0.2113
23-Oct-19,2:59:59,-0.2705
23-Oct-19,3:59:59,-0.2669
23-Oct-19,4:59:59,-0.1976
23-Oct-19,5:59:59,-0.074
23-Oct-19,6:59:59,0.0779
23-Oct-19,7:59:59,0.2217
23-Oct-19,8:59:59,0.3196
23-Oct-19,9:59:59,0.3444
23-Oct-19,10:59:59,0.2883
23-Oct-19,11:59:59,0.1653
23-Oct-19,12:59:59,0.0057
23-Oct-19,13:59:59,-0.1531
23-Oct-19,14:59:59,-0.2759
23-Oct-19,15:59:59,-0.336
23-Oct-19,16:59:59,-0.3194
23-Oct-19,17:59:59,-0.2282
23-Oct-19,18:59:59,-0.0825
23-Oct-19,19:59:59,0.082
23-Oct-19,20:59:59,0.222
23-Oct-19,21:59:59,0.2991
23-Oct-19,22:59:59,0.2921
23-Oct-19,23:59:59,0.2037
24-Oct-19,0:59:59,0.0586
24-Oct-19,1:59:59,-0.1053
24-Oct-19,2:59:59,-0.2469
24-Oct-19,3:59:59,-0.3312
24-Oct-19,4:59:59,-0.3355
24-Oct-19,5:59:59,-0.254
24-Oct-19,6:59:59,-0.1011
24-Oct-19,7:59:59,0.089
24-Oct-19,8:59:59,0.2692
24-Oct-19,9:59:59,0.3916
24-Oct-19,10:59:59,0.4223
24-Oct-19,11:59:59,0.3519
24-Oct-19,12:59:59,0.1979
24-Oct-19,13:59:59,-0.0018
24-Oct-19,14:59:59,-0.1999
24-Oct-19,15:59:59,-0.3512
24-Oct-19,16:59:59,-0.4212
24-Oct-19,17:59:59,-0.393
24-Oct-19,18:59:59,-0.2714
24-Oct-19,19:59:59,-0.0848
24-Oct-19,20:59:59,0.1201
24-Oct-19,21:59:59,0.2889
24-Oct-19,22:59:59,0.3758
24-Oct-19,23:59:59,0.3578
25-Oct-19,0:59:59,0.2409
